date,vc_horiz_mean,coherence_vc,accel_mean,lf_mean,z_vc,z_coherence,z_accel,z_lf,TSI,TSI_30d,alert
2010-02-26,2.7018229545102086,0.9010960133730286,0.05427835077931149,0.9429020485277843,-0.053899245946237885,0.6856687926913588,-0.525574691721577,-0.4536974419068221,-0.08687564672081953,0.013875405435438578,False
2010-02-27,3.4364452059708444,0.9413243703226413,0.03977874621077073,1.564089328397955,0.17194074779520538,0.8648164834969461,-0.6351337361824684,-0.34925478283501143,0.013092178068667887,0.012545055701335602,False
2010-02-28,3.999093535119999,0.9651752671597243,0.12060968246808498,1.765390475772018,0.3449119515411179,0.9710309405615878,-0.024375001530865057,-0.3154092296705169,0.24403966522533094,0.012826230677611072,False
2010-03-01,3.8098275679028775,0.9481615654598156,0.12078771764040755,1.6471246481690398,0.28672718410888154,0.8952643519482018,-0.02302976737169285,-0.33529372813411223,0.20591701013781954,0.004118902985318636,False
2010-03-02,4.002933354876492,0.9486732980994221,0.06003624309192923,1.5939823381445706,0.34609240158609067,0.8975432349960526,-0.4820680445646058,-0.3442287536055516,0.10433470960299648,-0.0005411388639449459,False
2010-03-03,2.593599301085755,0.7170405367442125,0.10854077569505735,1.6654133284649977,-0.08716971816983121,-0.13397973681418393,-0.11556768802724984,-0.3322187804284489,-0.16723398085992847,-0.0011852242782642685,False
2010-03-04,4.020223265864891,0.8121011935796405,0.1754195626108319,1.5608467709804859,0.35140772300692463,0.28935092965722514,0.38976857507976687,-0.3497999667591643,0.17018181524618808,-0.014226741761337246,False
2010-03-05,2.930920353434687,0.8244283858750727,0.19028175676477893,1.7137594959119042,0.01653063149950065,0.3442472317013078,0.5020673472567349,-0.32409014926082214,0.13468876529918028,-0.020179168668293043,False
2010-03-06,1.6072303625295632,0.9127180748037738,0.17279686394797533,2.440588426000219,-0.39040250817499617,0.7374249573869871,0.36995145813336044,-0.2018855442911123,0.12877209076355978,-0.02381192245911077,False
2010-03-07,2.0987782615543833,0.7915498136485938,0.11580172145620352,2.2861301938286167,-0.2392892329935495,0.19783010860736733,-0.06070396566067554,-0.22785521399668784,-0.0825045760108864,-0.0180257345771133,False
2010-03-08,3.1557572192437564,0.7177334797320396,0.1271044635678826,2.489895131304799,0.08565072181286472,-0.130893875358678,0.024699578945648948,-0.19359541411787895,-0.053534747179510817,-0.01623517379120816,False
